2018-12-28 12:56:55.761 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2018-12-28 12:56:55.775 [main] INFO  springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2018-12-28 12:56:55.784 [main] INFO  springfox.documentation.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2018-12-28 12:56:56.014 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8888 (http)
2018-12-28 12:56:56.017 [main] INFO  com.sunjian.Application - Started Application in 3.32 seconds (JVM running for 3.696)
2018-12-28 12:57:36.580 [http-nio-8888-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-12-28 12:57:36.581 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-12-28 12:57:36.592 [http-nio-8888-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 11 ms
2018-12-28 12:57:43.938 [http-nio-8888-exec-7] INFO  com.sunjian.controller.UserManager - 查看到的结果是1
2018-12-28 12:58:22.482 [http-nio-8888-exec-2] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:58:22.553 [http-nio-8888-exec-2] INFO  com.sunjian.controller.UserManager - getUserInfo获取到的用户数量是1
2018-12-28 12:58:32.081 [http-nio-8888-exec-3] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:58:39.316 [http-nio-8888-exec-4] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 12:59:41.336 [http-nio-8888-exec-5] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 13:01:25.559 [http-nio-8888-exec-6] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 13:01:29.163 [http-nio-8888-exec-7] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 13:01:52.892 [http-nio-8888-exec-9] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 13:01:58.489 [http-nio-8888-exec-1] INFO  com.sunjian.controller.UserManager - cookies验证通过
2018-12-28 13:02:02.698 [http-nio-8888-exec-6] INFO  com.sunjian.controller.UserManager - cookies验证通过
